Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2002-10-13,49.0,39002.29,0.0,253.91,0.0,13.77,2.44,728.07
2002-10-14,59.0,38707.21,13.98,166.53,0.0,10.94,1.53,682.22
2002-10-15,72.0,38519.06,0.0,269.4,0.0,7.15,-5.04,422.91
2002-10-16,74.0,38361.58,0.0,301.44,0.0,9.74,-5.75,402.52
2002-10-17,355.0,38049.09,22.54,122.58,0.0,7.58,0.77,640.89
2002-10-18,379.0,38016.04,1.27,150.03,0.0,7.89,1.72,694.19
2002-10-19,204.0,37670.37,0.77,226.34,0.0,7.32,-3.2,483.92
2002-10-20,220.0,37670.37,8.65,160.19,0.0,8.02,-1.06,561.68
2002-10-21,206.0,37324.82,0.0,172.75,0.0,5.05,-2.08,523.66
2002-10-22,148.0,37324.82,0.0,170.44,0.0,3.01,-3.88,460.75
2002-10-23,121.0,36979.21,0.0,213.98,0.0,4.73,-4.43,440.91
2002-10-24,104.0,36979.21,0.0,166.5,0.0,3.79,-3.01,491.71
2002-10-25,94.0,36633.59,0.0,221.46,0.0,5.16,-4.33,445.29
2002-10-26,96.0,36633.59,0.0,245.65,0.0,6.57,-4.53,435.4
2002-10-27,257.0,36288.03,15.02,83.14,0.0,3.88,-0.33,598.31
2002-10-28,271.0,36288.03,0.0,155.21,0.0,5.01,-1.19,563.23
2002-10-29,187.0,35942.39,0.0,180.05,0.0,3.23,-3.98,457.66
2002-10-30,148.0,35942.39,0.0,207.36,0.0,2.75,-5.99,391.45
2002-10-31,128.0,35601.92,0.0,257.72,0.0,3.52,-8.96,308.09
2002-11-01,118.0,35596.84,0.0,251.52,0.0,5.5,-7.1,364.53
2002-11-02,114.0,35284.34,1.99,253.46,0.0,2.43,-9.71,293.9
2002-11-03,97.0,35251.18,0.0,179.95,0.0,-4.14,-10.66,271.63
2002-11-04,86.0,35063.02,0.0,251.9,0.0,-0.3,-10.56,273.16
2002-11-05,101.0,34905.6,3.12,143.6,0.0,-2.0,-8.78,319.64
2002-11-06,129.0,34788.34,6.0,75.89,0.0,-0.52,-3.82,462.97
2002-11-07,147.0,34559.99,9.16,118.19,0.0,2.08,-3.26,480.0
2002-11-08,137.0,34559.35,0.0,275.22,0.0,-0.36,-12.61,235.6
2002-11-09,137.0,34214.4,0.0,270.45,0.0,4.42,-8.08,337.16
2002-11-10,149.0,34214.4,0.0,254.87,0.0,11.74,-1.45,548.15
2002-11-11,259.0,33901.92,0.0,246.47,0.0,14.91,0.2,626.82
2002-11-12,461.0,33868.81,6.96,174.04,0.0,17.83,3.52,798.05
2002-11-13,518.0,33818.36,11.03,105.33,0.0,7.72,1.63,686.7
2002-11-14,570.0,33523.23,0.26,109.78,0.0,4.31,-0.37,597.44
2002-11-15,401.0,33523.23,0.0,179.79,0.0,6.78,-1.92,529.23
2002-11-16,322.0,33272.91,0.0,240.67,0.0,11.78,-6.03,391.12
2002-11-17,264.0,33177.61,11.66,83.86,0.0,-2.76,-7.11,364.26
2002-11-18,232.0,33168.4,19.26,60.85,0.0,-1.79,-4.86,429.33
2002-11-19,214.0,32837.07,2.09,123.58,0.0,-1.93,-6.88,366.94
2002-11-20,205.0,32832.0,0.0,170.53,0.0,-0.2,-7.17,363.08
2002-11-21,197.0,32781.54,0.0,175.93,0.0,2.88,-4.67,435.07
2002-11-22,263.0,32491.47,5.59,116.49,0.0,3.28,-3.53,476.61
2002-11-23,1060.0,32486.39,8.88,63.48,0.0,3.14,-0.25,601.04
2002-11-24,1000.0,32477.18,0.68,160.12,0.0,1.51,-5.65,406.35
2002-11-25,675.0,32173.93,0.0,103.77,0.0,0.15,-3.91,457.01
2002-11-26,448.0,32140.81,0.21,162.88,0.0,1.79,-5.25,415.87
2002-11-27,319.0,32140.17,0.0,160.96,0.0,0.37,-6.66,363.45
2002-11-28,259.0,31952.65,0.0,198.0,0.0,-3.09,-12.94,226.79
2002-11-29,226.0,31795.19,0.0,153.89,0.0,-7.71,-14.74,200.0
2002-11-30,198.0,31795.19,2.0,200.67,0.0,-3.56,-13.07,228.13
2002-12-01,179.0,31785.99,0.0,177.9,0.0,3.06,-4.95,439.19
2002-12-02,163.0,31607.04,0.0,228.72,0.0,-1.91,-16.06,177.3
2002-12-03,148.0,31454.68,0.0,218.43,0.0,-4.13,-17.0,165.48
2002-12-04,136.0,31449.61,0.0,129.24,0.0,-11.15,-16.49,172.07
2002-12-05,128.0,31449.61,0.0,169.4,0.0,-9.1,-16.75,170.32
2002-12-06,121.0,31440.4,0.0,162.58,0.0,-6.07,-13.63,217.19
2002-12-07,116.0,31261.45,0.0,191.47,0.0,-3.77,-13.95,200.19
2002-12-08,111.0,31137.12,0.0,205.37,0.0,0.02,-11.92,240.04
2002-12-09,108.0,31104.01,0.0,231.27,0.0,0.89,-22.63,101.03
2002-12-10,105.0,31104.01,0.0,212.8,0.0,-9.76,-22.97,99.24
2002-12-11,104.0,31104.01,0.0,203.1,0.0,-2.11,-14.14,208.55
2002-12-12,105.0,31103.37,2.65,171.84,0.0,1.67,-9.92,290.36
2002-12-13,109.0,31094.8,3.15,113.95,0.0,1.6,-5.95,400.0
2002-12-14,135.0,31053.55,8.31,143.01,0.0,4.51,-6.83,367.67
2002-12-15,304.0,30986.76,16.71,37.0,0.0,1.01,-0.97,566.91
2002-12-16,352.0,30915.86,0.0,153.83,0.0,0.15,-7.23,355.4
2002-12-17,269.0,30853.71,0.0,175.89,0.0,-4.18,-13.15,220.75
2002-12-18,220.0,30791.53,0.0,196.95,0.0,-5.45,-16.82,168.96
2002-12-19,196.0,30791.53,0.0,217.44,0.0,-1.31,-17.57,159.67
2002-12-20,202.0,30791.53,0.0,202.78,0.0,1.06,-12.26,242.63
2002-12-21,397.0,30791.53,15.69,86.2,0.0,3.42,-2.33,518.49
2002-12-22,596.0,30791.53,0.0,95.29,0.0,2.09,-2.56,510.34
2002-12-23,441.0,30791.53,0.21,105.58,0.0,1.52,-3.77,461.81
2002-12-24,342.0,30853.71,1.01,130.53,0.0,0.03,-6.56,375.47
2002-12-25,278.0,30853.71,0.0,176.33,0.0,-4.21,-14.32,202.05
2002-12-26,237.0,30915.86,0.0,160.87,0.0,-5.27,-13.96,213.64
2002-12-27,207.0,30986.76,0.0,130.27,0.0,-5.3,-12.11,240.0
2002-12-28,189.0,31053.55,0.0,172.68,0.0,-4.43,-14.47,200.0
2002-12-29,172.0,31094.8,0.0,152.66,0.0,-3.1,-11.43,251.38
2002-12-30,159.0,31104.01,0.0,202.05,0.0,-1.66,-14.75,197.21
2002-12-31,151.0,31104.01,0.0,160.76,0.0,-7.24,-15.78,180.96
2003-01-01,146.0,31104.01,10.94,151.54,0.0,1.15,-9.32,304.23
2003-01-02,145.0,31109.09,0.0,221.68,0.0,-0.17,-12.58,236.72
2003-01-03,143.0,31199.31,0.0,162.85,0.0,-5.73,-13.07,227.52
2003-01-04,142.0,31332.34,7.43,122.74,0.0,-3.93,-11.56,256.02
2003-01-05,145.0,31448.96,13.42,42.88,0.0,-6.48,-8.32,326.05
2003-01-06,146.0,31449.61,0.0,156.15,0.0,-2.75,-9.55,296.11
2003-01-07,144.0,31449.61,0.0,161.72,0.0,-3.47,-10.46,279.97
2003-01-08,141.0,31544.91,0.77,214.49,0.0,-5.47,-15.86,172.93
2003-01-09,138.0,31744.75,0.0,193.52,0.0,-4.45,-13.17,224.18
2003-01-10,134.0,31795.19,0.0,240.8,0.0,-5.3,-17.91,153.41
2003-01-11,131.0,31795.19,0.0,214.56,0.0,-9.86,-19.5,129.99
2003-01-12,128.0,31828.31,0.0,180.85,0.0,-11.67,-19.19,136.75
2003-01-13,125.0,32090.35,0.0,152.49,0.0,-8.83,-15.04,192.19
2003-01-14,122.0,32140.81,0.0,236.47,0.0,-5.35,-16.41,172.36
2003-01-15,119.0,32140.81,0.0,251.49,0.0,-11.45,-23.97,80.0
2003-01-16,117.0,32298.24,0.0,234.11,0.0,-13.02,-23.8,80.0
2003-01-17,115.0,32486.39,0.0,212.28,0.0,-12.39,-21.68,120.0
2003-01-18,114.0,32486.39,0.0,296.07,0.0,-6.71,-26.25,80.0
2003-01-19,113.0,32643.84,0.0,272.68,0.0,-12.6,-25.87,75.47
2003-01-20,111.0,32832.0,0.0,276.7,0.0,-8.89,-22.56,105.04
2003-01-21,110.0,32832.0,0.0,275.38,0.0,-8.51,-21.71,111.37
2003-01-22,108.0,32989.45,0.0,187.84,0.0,-17.94,-24.86,84.86
2003-01-23,108.0,33177.61,0.0,131.76,0.0,-20.15,-24.73,85.59
2003-01-24,106.0,33177.61,0.0,235.59,0.0,-14.19,-23.28,97.63
2003-01-25,105.0,33472.77,0.0,183.31,0.0,-12.74,-19.41,124.2
2003-01-26,104.0,33523.23,0.0,248.19,0.0,-8.34,-17.92,154.57
2003-01-27,103.0,33556.32,4.33,204.55,0.0,-5.23,-15.47,196.11
2003-01-28,101.0,33868.81,0.0,294.73,0.0,-13.5,-26.08,76.7
2003-01-29,100.0,33868.81,0.0,296.36,0.0,-12.68,-24.96,83.45
2003-01-30,99.0,34163.93,0.0,314.44,0.0,-6.46,-20.79,118.36
2003-01-31,98.0,34214.4,0.0,329.61,0.0,-4.8,-20.9,122.52
2003-02-01,97.0,34309.69,0.0,326.1,0.0,0.07,-15.93,180.84
2003-02-02,121.0,34559.99,9.71,186.78,0.0,0.76,-8.51,326.61
2003-02-03,145.0,34565.07,12.46,94.13,0.0,-1.12,-5.03,431.41
2003-02-04,139.0,34905.6,2.01,217.39,0.0,-0.41,-8.4,323.89
2003-02-05,152.0,34905.6,12.68,223.88,0.0,-0.31,-11.52,249.63
2003-02-06,135.0,35250.53,0.0,291.16,0.0,-8.04,-18.55,152.85
2003-02-07,126.0,35251.18,0.0,319.32,0.0,-7.08,-19.27,137.6
2003-02-08,121.0,35587.64,0.0,320.08,0.0,-5.79,-17.79,160.0
2003-02-09,117.0,35596.84,0.0,344.63,0.0,-4.36,-18.02,151.33
2003-02-10,113.0,35891.94,0.0,374.27,0.0,-2.4,-19.49,135.43
2003-02-11,110.0,35942.39,0.0,384.63,0.0,-3.06,-21.65,114.67
2003-02-12,108.0,36170.77,0.0,335.48,0.0,-13.53,-26.7,80.0
2003-02-13,106.0,36288.03,0.51,384.37,0.0,-8.94,-26.2,80.0
2003-02-14,103.0,36516.33,0.0,298.46,0.0,-19.73,-29.86,40.15
2003-02-15,101.0,36633.59,0.0,343.47,0.0,-17.43,-30.0,40.1
2003-02-16,100.0,36861.95,0.0,338.32,0.0,-17.89,-30.08,40.0
2003-02-17,98.0,36979.21,0.0,385.66,0.0,-14.54,-29.58,56.74
2003-02-18,96.0,37274.36,0.0,355.64,0.0,-11.36,-23.86,94.7
2003-02-19,95.0,37324.82,3.19,219.0,0.0,-5.71,-14.28,206.18
2003-02-20,95.0,37661.16,0.0,313.82,0.0,0.31,-9.58,294.48
2003-02-21,94.0,37670.37,0.0,264.04,0.0,2.56,-5.39,413.07
2003-02-22,99.0,38015.39,0.0,377.84,0.0,5.48,-8.19,333.47
2003-02-23,130.0,38016.04,7.28,230.36,0.0,2.15,-7.34,347.02
2003-02-24,131.0,38361.58,3.62,314.15,0.0,-1.1,-15.62,181.29
2003-02-25,119.0,38361.58,0.0,331.94,0.0,-5.37,-15.5,194.43
2003-02-26,113.0,38707.21,0.0,399.16,0.0,-12.61,-26.04,77.14
2003-02-27,110.0,38707.21,0.0,450.6,0.0,-9.76,-27.32,73.33
2003-02-28,108.0,39052.75,0.0,464.86,0.0,-3.71,-22.77,103.28
2003-03-01,107.0,39052.75,0.0,474.43,0.0,0.19,-20.2,126.73
2003-03-02,115.0,39398.43,0.0,449.23,0.0,2.13,-15.04,194.54
2003-03-03,131.0,39431.55,11.29,373.77,0.0,-0.29,-23.63,90.76
2003-03-04,128.0,39744.03,0.0,351.52,0.0,-17.83,-28.6,50.22
2003-03-05,122.0,40039.16,2.11,406.44,0.0,-5.78,-22.74,100.8
2003-03-06,122.0,40089.61,5.76,270.94,0.0,-2.4,-13.5,208.39
2003-03-07,117.0,40435.2,0.0,441.02,0.0,-8.89,-24.13,80.0
2003-03-08,115.0,40435.2,0.0,464.37,0.0,-2.58,-18.95,138.58
2003-03-09,112.0,40780.8,0.42,371.67,0.0,3.72,-7.71,339.69
2003-03-10,110.0,40780.8,0.0,532.12,0.0,0.52,-23.31,98.53
2003-03-11,107.0,41126.41,0.0,404.31,0.0,-10.63,-23.22,100.39
2003-03-12,105.0,41126.41,0.0,407.08,0.0,-3.18,-15.6,179.54
2003-03-13,102.0,41472.0,0.0,515.34,0.0,3.06,-16.6,171.43
2003-03-14,101.0,41808.4,0.0,438.04,0.0,-6.36,-19.89,131.6
2003-03-15,99.0,41817.61,0.0,398.39,0.0,-8.34,-19.75,133.03
2003-03-16,98.0,42163.18,0.0,480.36,0.0,0.22,-15.33,183.9
2003-03-17,96.0,42163.18,0.0,499.65,0.0,6.3,-10.55,276.3
2003-03-18,100.0,42508.8,0.0,438.07,0.0,10.27,-3.25,481.27
2003-03-19,113.0,42508.8,0.0,501.57,0.0,4.43,-11.97,243.23
2003-03-20,207.0,42854.38,0.0,464.15,0.0,2.44,-11.75,251.17
2003-03-21,327.0,42854.38,16.17,350.38,0.0,5.58,-8.69,322.07
2003-03-22,620.0,43199.99,0.0,362.0,0.0,8.45,-1.76,542.94
2003-03-23,1150.0,43545.62,5.66,269.59,0.0,8.12,-1.96,534.17
2003-03-24,1500.0,43545.62,0.07,213.39,0.0,4.41,-0.99,569.53
2003-03-25,1510.0,43891.22,0.0,396.09,0.0,8.08,-2.9,497.17
2003-03-26,1580.0,43891.22,0.0,266.78,0.0,4.95,-1.86,538.1
2003-03-27,2230.0,44236.77,7.96,210.06,0.0,4.83,-2.2,522.04
2003-03-28,2540.0,44236.77,0.0,432.77,0.0,6.88,-4.81,426.03
2003-03-29,2420.0,44582.39,0.0,478.4,0.0,9.58,-3.65,466.43
2003-03-30,2610.0,44591.59,11.31,324.76,0.0,11.41,0.02,612.08
2003-03-31,1860.0,44928.0,9.36,280.28,0.0,1.81,-6.97,360.15
2003-04-01,1380.0,45273.58,0.0,453.81,0.0,-1.71,-12.65,234.01
2003-04-02,1110.0,45273.58,0.0,462.07,0.0,-0.16,-10.86,271.7
2003-04-03,934.0,45619.2,0.0,374.58,0.0,2.97,-5.22,418.71
2003-04-04,782.0,45619.2,0.0,531.61,0.0,3.92,-9.21,305.76
2003-04-05,674.0,45964.78,1.36,292.64,0.0,-2.69,-8.89,307.93
2003-04-06,588.0,45964.78,12.2,173.3,0.0,-4.59,-8.96,311.57
2003-04-07,519.0,46310.4,0.0,513.03,0.0,-2.14,-13.11,226.36
2003-04-08,476.0,46319.61,0.0,541.93,0.0,1.53,-10.64,277.21
2003-04-09,446.0,46655.98,0.0,382.63,0.0,1.29,-5.88,395.75
2003-04-10,430.0,46968.5,0.0,574.22,0.0,3.57,-9.01,305.33
2003-04-11,579.0,47001.61,0.0,665.88,0.0,10.77,-8.12,284.45
2003-04-12,833.0,47347.21,0.0,605.33,0.0,9.49,-4.5,392.75
2003-04-13,1790.0,47347.21,0.0,634.18,0.0,14.83,-1.19,455.1
2003-04-14,1760.0,47692.81,0.0,617.85,0.0,7.07,-7.52,315.06
2003-04-15,1930.0,47692.81,2.34,490.83,0.0,10.59,-0.98,534.99
2003-04-16,3620.0,48038.43,2.53,584.82,0.0,21.97,2.81,591.9
2003-04-17,2620.0,48038.43,0.44,683.8,0.0,7.48,-11.78,223.82
2003-04-18,1640.0,48383.99,0.0,603.05,0.0,1.67,-11.45,254.56
2003-04-19,1070.0,48384.63,0.0,551.37,0.0,5.39,-5.91,377.88
2003-04-20,942.0,48729.61,0.0,670.78,0.0,15.33,-2.33,407.95
2003-04-21,1280.0,48738.8,0.0,669.68,0.0,18.35,0.22,471.53
2003-04-22,1470.0,49075.17,0.0,623.39,0.0,16.77,1.45,546.79
2003-04-23,1520.0,49125.64,6.71,261.4,0.0,9.93,3.23,777.27
2003-04-24,1550.0,49420.8,2.17,359.29,0.0,7.71,0.55,638.83
2003-04-25,1140.0,49538.05,0.22,299.93,0.0,3.73,-1.7,542.99
2003-04-26,920.0,49766.37,0.0,546.29,0.0,8.77,-2.65,475.71
2003-04-27,1310.0,49883.64,10.79,242.95,0.0,5.45,-0.48,590.69
2003-04-28,1510.0,50112.02,0.0,587.56,0.0,12.52,-0.64,520.54
2003-04-29,1320.0,50229.28,0.0,680.48,0.0,23.3,3.6,595.03
2003-04-30,1160.0,50457.61,0.0,679.87,0.0,17.03,-1.67,431.13
2003-05-01,903.0,50508.05,3.02,432.87,0.0,10.9,-2.08,530.28
2003-05-02,1450.0,50803.2,7.82,302.77,0.0,8.44,0.38,635.42
2003-05-03,2950.0,50812.41,22.97,274.92,0.0,7.26,0.16,617.87
2003-05-04,1880.0,51148.82,0.0,621.32,0.0,12.23,-2.79,454.52
2003-05-05,1120.0,51149.46,0.0,691.46,0.0,18.17,-1.97,427.65
2003-05-06,884.0,51494.41,0.0,622.74,0.0,19.57,3.49,647.57
2003-05-07,1020.0,51494.41,6.45,195.8,0.0,9.64,4.44,844.36
2003-05-08,955.0,51834.94,0.0,555.92,0.0,13.16,0.42,567.06
2003-05-09,805.0,51840.02,1.38,564.51,0.0,17.79,1.16,580.84
2003-05-10,730.0,52028.15,0.0,402.86,0.0,11.29,2.71,727.02
2003-05-11,623.0,52185.6,0.0,557.47,0.0,12.29,-0.44,538.24
2003-05-12,760.0,52236.07,12.79,463.83,0.0,18.27,2.19,673.54
2003-05-13,1120.0,52531.21,4.91,151.89,0.0,6.86,3.18,776.93
2003-05-14,1330.0,52531.21,7.87,238.09,0.0,9.7,3.58,793.63
2003-05-15,971.0,52843.69,2.37,293.68,0.0,9.96,3.73,800.07
2003-05-16,777.0,52876.79,0.0,414.77,0.0,12.63,4.4,821.28
2003-05-17,644.0,52927.26,0.0,674.21,0.0,15.99,-1.64,468.87
2003-05-18,552.0,53222.38,0.0,687.92,0.0,19.93,0.27,511.76
2003-05-19,485.0,53222.38,0.0,698.35,0.0,25.76,3.03,588.95
2003-05-20,435.0,53410.52,0.0,695.25,0.0,27.4,4.27,632.96
2003-05-21,394.0,53568.0,0.0,671.04,0.0,27.27,6.5,749.28
2003-05-22,377.0,53568.0,1.74,531.19,0.0,16.35,4.43,781.42
2003-05-23,340.0,53756.18,0.0,440.47,0.0,13.86,4.41,835.29
2003-05-24,333.0,53913.64,1.68,284.92,0.0,11.87,6.15,945.18
2003-05-25,462.0,53913.64,6.29,213.52,0.0,11.6,5.94,933.54
2003-05-26,584.0,54101.75,2.3,360.77,0.0,13.74,5.65,916.52
2003-05-27,778.0,54259.19,10.18,192.17,0.0,13.12,7.98,1080.6
2003-05-28,749.0,54259.19,0.0,485.85,0.0,16.81,6.14,931.1
2003-05-29,619.0,54309.67,3.6,295.86,0.0,15.54,7.99,1084.47
2003-05-30,610.0,54571.76,3.58,265.3,0.0,15.67,8.61,1129.55
2003-05-31,702.0,54604.85,3.29,323.35,0.0,18.33,9.23,1178.74
2003-06-01,575.0,54604.85,0.59,466.28,0.0,19.95,10.01,1206.97
2003-06-02,634.0,54655.29,4.47,256.1,0.0,14.24,7.46,1037.02
2003-06-03,578.0,54855.09,0.0,585.05,0.0,17.12,3.0,689.87
2003-06-04,441.0,54950.4,0.0,631.05,0.0,18.28,1.69,604.38
2003-06-05,392.0,54950.4,5.73,478.8,0.0,21.24,2.63,712.6
2003-06-06,1610.0,54951.04,22.49,231.77,0.0,13.4,7.24,1023.37
2003-06-07,1300.0,55067.66,0.0,559.07,0.0,22.66,8.88,1057.68
2003-06-08,885.0,55200.73,0.0,531.25,0.0,21.47,8.85,1094.06
2003-06-09,590.0,55290.93,0.0,447.22,0.0,20.36,10.42,1260.83
2003-06-10,563.0,55296.02,4.55,242.91,0.0,16.57,10.1,1247.9
2003-06-11,505.0,55296.02,0.0,518.4,0.0,18.63,6.74,958.93
2003-06-12,430.0,55296.02,0.0,484.85,0.0,19.64,8.5,1101.09
2003-06-13,364.0,55305.22,0.0,604.42,0.0,22.47,4.41,766.34
2003-06-14,1200.0,55346.46,28.57,394.55,0.0,20.49,6.51,984.86
2003-06-15,1890.0,55413.27,7.62,150.22,0.0,12.87,8.76,1140.54
2003-06-16,1250.0,55484.16,5.86,406.27,0.0,16.75,3.49,788.53
2003-06-17,750.0,55546.3,0.0,560.3,0.0,21.37,5.53,896.76
2003-06-18,568.0,55546.3,0.0,571.61,0.0,24.58,7.18,995.26
2003-06-19,468.0,55608.45,0.0,528.43,0.0,23.0,8.79,1148.2
2003-06-20,398.0,55608.45,0.0,482.1,0.0,22.68,10.57,1271.74
2003-06-21,333.0,55608.45,0.0,562.85,0.0,23.89,7.16,976.91
2003-06-22,283.0,55608.45,0.0,539.83,0.0,26.45,10.07,1194.26
2003-06-23,263.0,55608.45,0.02,463.35,0.0,22.95,10.97,1316.49
2003-06-24,247.0,55608.45,1.46,445.98,0.0,24.89,11.78,1364.91
2003-06-25,231.0,55546.3,0.0,533.36,0.0,31.88,13.04,1407.04
2003-06-26,273.0,55484.16,0.0,485.72,0.0,31.79,15.73,1704.47
2003-06-27,213.0,55413.27,0.0,461.13,0.0,32.98,17.66,1958.08
2003-06-28,219.0,55346.46,10.06,375.43,0.0,31.23,13.2,1523.48
2003-06-29,203.0,55305.22,0.0,467.02,0.0,26.38,11.42,1321.43
2003-06-30,178.0,55296.67,4.65,350.05,0.0,28.04,12.32,1445.78
2003-07-01,173.0,55296.02,0.0,463.84,0.0,25.29,10.23,1223.39
2003-07-02,148.0,55296.02,0.0,437.46,0.0,25.03,11.11,1325.06
2003-07-03,110.0,55296.02,0.82,375.77,0.0,23.39,11.71,1370.37
2003-07-04,104.0,55262.94,0.0,442.88,0.0,27.79,13.22,1508.75
2003-07-05,104.0,55138.57,3.69,342.43,0.0,30.04,16.11,1811.85
2003-07-06,117.0,54959.6,5.57,278.5,0.0,28.32,16.56,1879.05
2003-07-07,118.0,54950.4,0.0,457.69,0.0,27.27,11.85,1361.43
2003-07-08,159.0,54950.4,12.07,316.72,0.0,26.62,12.8,1495.69
2003-07-09,233.0,54945.33,6.77,312.39,0.0,27.15,13.48,1547.69
2003-07-10,171.0,54792.97,0.0,454.08,0.0,22.15,7.21,1014.66
2003-07-11,128.0,54614.05,5.88,312.54,0.0,21.94,8.43,1123.99
2003-07-12,259.0,54604.85,16.56,104.19,0.0,13.36,9.84,1228.44
2003-07-13,221.0,54604.85,0.15,395.25,0.0,24.04,11.78,1382.65
2003-07-14,203.0,54447.39,0.0,394.8,0.0,22.91,10.72,1297.85
2003-07-15,174.0,54259.84,0.0,463.63,0.0,25.66,9.52,1205.47
2003-07-16,156.0,54259.19,0.0,447.21,0.0,26.1,10.46,1281.35
2003-07-17,135.0,54226.06,1.3,214.15,0.0,18.96,12.72,1476.36
2003-07-18,100.0,53922.84,0.0,376.61,0.0,25.34,13.58,1566.48
2003-07-19,90.0,53913.64,1.7,433.59,0.0,23.95,7.98,1088.3
2003-07-20,82.0,53908.55,0.0,425.08,0.0,23.17,9.53,1205.15
2003-07-21,77.0,53618.48,0.0,417.01,0.0,25.27,11.63,1383.72
2003-07-22,77.0,53568.0,4.77,241.29,0.0,23.73,14.16,1629.41
2003-07-23,99.0,53562.93,12.88,231.47,0.0,25.32,16.0,1828.91
2003-07-24,227.0,53231.59,12.26,148.24,0.0,22.29,16.77,1912.65
2003-07-25,289.0,53222.38,9.22,217.66,0.0,23.89,15.69,1782.38
2003-07-26,257.0,53127.1,0.0,398.19,0.0,25.54,13.47,1544.7
2003-07-27,193.0,52876.79,0.0,335.46,0.0,25.55,15.87,1807.3
2003-07-28,173.0,52876.79,1.5,396.54,0.0,24.07,12.44,1448.07
2003-07-29,156.0,52581.65,0.0,367.69,0.0,19.24,9.24,1181.24
2003-07-30,141.0,52531.21,0.0,453.01,0.0,23.64,9.57,1207.69
2003-07-31,132.0,52498.07,0.0,457.67,0.0,24.71,10.21,1258.98
2003-08-01,127.0,52185.6,0.0,460.62,0.0,26.02,10.91,1313.78
2003-08-02,137.0,52185.6,11.62,164.95,0.0,18.37,12.85,1486.73
2003-08-03,152.0,51840.66,0.42,212.76,0.0,18.49,13.26,1537.65
2003-08-04,136.0,51840.02,2.22,311.5,0.0,25.44,16.38,1869.51
2003-08-05,108.0,51611.68,2.08,246.32,0.0,25.22,18.67,2156.74
2003-08-06,263.0,51494.41,11.59,150.5,0.0,23.7,18.73,2163.74
2003-08-07,448.0,51399.12,5.39,289.95,0.0,24.92,14.64,1679.03
2003-08-08,323.0,51148.82,0.0,365.68,0.0,25.43,15.51,1780.4
2003-08-09,255.0,51115.67,0.32,263.61,0.0,23.49,17.01,1945.05
2003-08-10,414.0,50803.2,21.29,254.98,0.0,27.22,18.21,2098.78
2003-08-11,764.0,50798.11,18.1,232.45,0.0,27.06,18.99,2200.18
2003-08-12,504.0,50457.61,3.63,247.04,0.0,26.7,18.34,2113.72
2003-08-13,357.0,50457.61,0.0,300.98,0.0,25.89,18.36,2110.3
2003-08-14,265.0,50112.02,0.1,423.98,0.0,28.45,15.83,1786.87
2003-08-15,209.0,50112.02,0.0,480.32,0.0,26.56,10.58,1286.12
2003-08-16,173.0,49766.37,0.0,470.79,0.0,28.05,11.91,1408.04
2003-08-17,157.0,49766.37,0.0,460.12,0.0,26.9,11.88,1394.68
2003-08-18,147.0,49420.8,1.29,409.87,0.0,24.63,11.4,1351.85
2003-08-19,138.0,49420.8,0.0,458.83,0.0,24.97,10.32,1265.25
2003-08-20,131.0,49075.17,0.0,457.9,0.0,27.26,11.91,1411.13
2003-08-21,114.0,49075.17,0.0,370.04,0.0,27.03,16.43,1873.44
2003-08-22,75.0,48729.61,0.0,428.62,0.0,28.75,14.69,1673.07
2003-08-23,68.0,48729.61,0.0,437.99,0.0,27.94,13.1,1496.55
2003-08-24,62.0,48383.99,0.0,428.87,0.0,19.42,6.49,971.58
2003-08-25,59.0,48378.89,0.0,370.39,0.0,17.44,7.22,1034.24
2003-08-26,59.0,48038.43,0.0,200.09,0.0,16.59,11.72,1378.23
2003-08-27,63.0,47881.02,2.61,324.76,0.0,23.73,12.6,1464.93
2003-08-28,60.0,47692.81,0.33,428.51,0.0,23.55,9.52,1201.59
2003-08-29,56.0,47397.64,0.0,379.47,0.0,16.97,6.19,946.25
2003-08-30,58.0,47347.21,4.62,270.67,0.0,21.01,10.75,1300.39
2003-08-31,62.0,47001.61,0.0,457.78,0.0,18.32,2.73,747.24
2003-09-01,60.0,47001.61,0.0,444.72,0.0,19.15,4.19,834.97
2003-09-02,57.0,46655.98,0.0,376.92,0.0,19.97,8.48,1118.39
2003-09-03,54.0,46655.98,0.0,379.74,0.0,19.05,7.24,1018.95
2003-09-04,84.0,46310.4,16.42,303.58,0.0,21.48,7.64,1056.29
2003-09-05,154.0,46310.4,7.22,197.69,0.0,16.76,9.24,1179.75
2003-09-06,158.0,45964.78,0.0,388.03,0.0,20.32,7.33,1029.92
2003-09-07,135.0,45931.68,0.0,403.1,0.0,21.87,7.58,1046.65
2003-09-08,121.0,45619.2,0.0,431.87,0.0,21.27,4.29,835.46
2003-09-09,97.0,45273.58,0.0,444.21,0.0,19.95,1.32,675.78
2003-09-10,61.0,45273.58,0.0,426.75,0.0,17.59,0.57,643.93
2003-09-11,57.0,44928.0,0.0,421.35,0.0,21.81,4.01,823.08
2003-09-12,54.0,44928.0,0.0,392.68,0.0,24.06,7.71,1059.67
2003-09-13,53.0,44582.39,0.0,398.88,0.0,23.6,6.58,966.45
2003-09-14,54.0,44582.39,0.0,387.85,0.0,24.94,8.06,1094.99
2003-09-15,51.0,44236.77,0.0,329.73,0.0,26.55,13.08,1519.49
